N.SUB	N.NOTIFY	TOT TIME	AVG PUB-TO-SUB TIME	AVG PUB-PUBACK TIME	AVG SUB-SUBACK TIME	LOST NOTIFY	DUPLICATED NOTIFY	BROKER CPU	BROKER RAM	TOTAL BYTES	MQTT DATA
											
QOS SUBSCRIBE= 0											
QOS PUBLISH= -1											
											
1	34	12,0271074771881	0,001486574902254	0	0,200769901275635	16	0	0,03487376752001	0	5235	8163
1	40	12,2784652709961	0,001552361249924	0	0,200714588165283	10	0	0,034844187628669	0	5980	8999
1	41	12,2790253162384	0,001423091423221	0	0,200805187225342	9	0	0,03481450420428	0	6182	9387
1	45	12,0279939174652	0,001486333211263	0	0,200742244720459	5	0	0,034755135673435	0	6537	9739
1	40	12,2793343067169	0,001462340354919	0	0,200782537460327	10	0	0,034784717903941	0	5989	9007
1	41	11,7781326770782	0,001527931632065	0	0,20073938369751	9	0	0,034725756601833	0	6055	9145
1	39	12,0269014835358	0,001445421805749	0	0,200771331787109	11	0	0,03466699484439	0	5912	8997
1	39	11,7772629261017	0,001462459564209	0	0,200878620147705	11	0	0,034696274529645	0	5985	9341
1	41	12,0284433364868	0,001533101244671	0	0,200761795043945	9	0	0,034637764534874	0	6201	9407
1	43	12,028826713562	0,001514041146567	0	0,200722932815552	7	0	0,034608431620335	0	6325	9533
AVG			0,001489365653484								
											
10	393	12,2621455192566	0,001261513955114	0	0,202152705192566	107	0	0,034598715609211	0	32152	49857
10	434	12,2620096206665	0,001186096723179	0	0,201489901542664	66	0	0,034627880022481	0	35338	55530
10	408	12,2620024681091	0,001253374651367	0	0,201261281967163	92	0	0,034686509140646	0	33213	52131
10	397	12,2623891830444	0,001205312815361	0	0,201124596595764	103	0	0,034657245927862	0	32400	50041
10	433	12,2624361515045	0,001278436762081	0	0,201654314994812	67	0	0,034715821812599	0	35114	55214
10	391	12,2618544101715	0,00121171578117	0	0,202945566177368	109	0	0,034774749354099	0	32008	50935
10	410	12,2619149684906	0,001161263047195	0	0,201468086242676	90	0	0,034745337127656	0	33465	53124
10	411	12,2625858783722	0,001369563332439	0	0,202270245552063	89	0	0,034804518577357	0	33429	52131
10	405	12,2645273208618	0,001253070949036	0	0,182217168807983	95	0	0,034834338812684	0	33113	53253
10	398	12,2632358074188	0,001263147023455	0	1,00379505157471	102	0	0,034863901977602	0	32957	52430
AVG			0,00124434950404								
											
100	4042	12,0336668491364	0,00973930558257	0	0,155889446735382	958	0	0,034854042015399	0	302450	480335
100	4345	12,2818434238434	0,009053301399679	0	0,149332821369171	655	0	0,034824341806079	0	323039	510130
100	4113	11,7782759666443	0,009229285219073	0	0,1492178606987	887	0	0,034794538677022	0	308482	491239
100	4075	12,2865118980408	0,009621074711618	0	0,137800755500793	925	0	0,034764939747356	0	304712	480778
100	4123	12,2840187549591	0,010263448544506	0	0,150013189315796	877	0	0,034735544105345	0	307987	490272
100	4074	12,2819709777832	0,009521745031935	0	0,148280260562897	926	0	0,034706045418747	0	304681	480739
100	4308	12,284782409668	0,009384325398487	0	0,141351525783539	692	0	0,034676749247107	0	321157	510130
100	4040	12,281644821167	0,00957164799813	0	0,182512271404266	960	0	0,034647502492898	0	302364	480391
100	4088	12,279846906662	0,009232792427395	0	0,148897242546082	912	0	0,034618153089891	0	305388	490474
100	4044	12,2812101840973	0,009663165971622	0	0,153718600273132	956	0	0,034589005051926	0	303082	480879
AVG			0,009528009228502								
											
											
QOS SUBSCRIBE= 0											
QOS PUBLISH= 0											
1	44	12,278195142746	0,001512960954146	0	0,200731039047241	6	0	0,033450100934709	0	6675	9893
1	40	12,0274832248688	0,001477885246277	0	0,200717926025391	10	0	0,033422602652658	0	6398	9891
1	40	12,0278062820435	0,001484137773514	0	0,200726270675659	10	0	0,033395290939656	0	6261	9497
1	40	12,2772912979126	0,001408994197845	0	0,200761556625366	10	0	0,033368023826449	0	6329	9549
1	37	12,2779576778412	0,001528572391819	0	0,20074462890625	13	0	0,03334080120388	0	5786	8569
1	40	12,2769157886505	0,001472187042236	0	0,20073413848877	10	0	0,033313622963147	0	6322	9545
1	36	12,2776966094971	0,001449790265825	0	0,200699806213379	14	0	0,03325925894691	0	5637	8503
1	40	12,2776002883911	0,001477134227753	0	0,200725317001343	10	0	0,033232073412743	0	6052	8901
1	36	12,0264267921448	0,001506103409661	0	0,200705289840698	14	0	0,033286348520403	0	6065	9563
1	41	11,7752373218536	0,001483411323733	0	0,200755596160889	9	0	0,033205211863518	0	6549	10103
AVG			0,001480117683281								
											
10	396	12,2629368305206	0,001384256464062	0	0,20135657787323	104	0	0,033196267661062	0	34357	51534
10	384	12,2623054981232	0,001300838465492	0	0,201343894004822	116	0	0,033277360560293	0	33538	50522
10	389	12,261970281601	0,001206327526612	0	0,201899123191833	111	0	0,03322297479445	0	33894	50393
10	405	12,2625722885132	0,001288211492845	0	0,202009844779968	95	0	0,033250145438299	0	35285	55772
10	421	12,260977268219	0,001171462609479	0	0,202006578445435	79	0	0,03330447964126	0	36391	55783
10	421	12,2622909545898	0,001350314486905	0	0,20226731300354	79	0	0,033331642959172	0	36384	55901
10	397	12,2621459960938	0,001385199933569	0	0,201175093650818	103	0	0,033358991710374	0	34674	52858
10	412	12,2610819339752	0,001194792465099	0	0,20150260925293	88	0	0,033386244058129	0	35669	54650
10	411	12,011570930481	0,001225687871594	0	0,202274012565613	89	0	0,033413540969442	0	35489	52645
10	418	12,0109081268311	0,001267762845783	0	0,202116751670837	82	0	0,033440882553711	0	36205	55805
AVG			0,001277485416144								
											
100	4326	12,2794952392578	0,009511111292969	0	0,133284919261932	674	0	0,033431669252226	0	333758	517106
100	3842	12,2810218334198	0,009982866027093	0	0,152258231639862	1158	0	0,033377060834832	0	299334	464492
100	3707	12,2815091609955	0,009270256794718	0	0,141594181060791	1293	0	0,033349823470966	0	289614	448482
100	4180	12,2822897434235	0,009526058133139	0	0,131658408641815	820	0	0,033322630524976	0	322182	503432
100	3649	12,2800405025482	0,009798442020453	0	0,182855458259582	1351	0	0,033268237130146	0	285919	440969
100	3949	12,2851173877716	0,00925146081412	0	0,234301018714905	1051	0	0,033241036922782	0	306113	473887
100	3755	12,0341084003449	0,010323836292313	0	0,196237463951111	1245	0	0,033214021021429	0	293444	458980
100	4130	12,2776036262512	0,009621400694582	0	0,141884775161743	870	0	0,033187328275755	0	319328	498376
100	4118	12,2815499305725	0,009461162042826	0	0,156629660129547	882	0	0,032667938947101	0	319183	494232
100	3581	12,2827649116516	0,009433958391276	0	0,120588376522064	1419	0	0,032659286083811	0	281223	438584
AVG			0,009618055250349								
											
											
											
QOS SUBSCRIBE= 0											
QOS PUBLISH= 1											
1	41	12,2935948371887	0,1492128546645	1,16124100208282	0,20094108581543	9	14	0,032187329162367	0	11099	16921
1	48	14,3014094829559	0,16946800549825	0,762343978881836	0,200618743896484	2	7	0,032147363823147	0	10794	16363
1	41	12,2908186912537	0,09998758246259	0,911494288444519	0,200735092163086	9	10	0,032107497606634	0	10440	16081
1	44	13,8034031391144	0,09341311454773	0,818860173225403	0,200704097747803	6	11	0,032067859520306	0	11090	16911
1	44	14,3035564422607	0,093413596803492	0,464409193992615	0,200462102890015	6	3	0,032028319183147	0	9833	14989
1	42	16,3195888996124	0,193732324100676	0,923743071556091	0,200729131698608	8	6	0,031988747494751	0	10054	15547
1	44	14,0570731163025	0,276677521792325	0,847250413894653	0,200764417648315	6	6	0,03190964053731	0	10175	15277
1	45	13,5532932281494	0,136176469590929	0,983854732513428	0,200713872909546	5	11	0,031870233598771	0	11317	17423
1	44	13,5520794391632	0,184940262274309	0,992209296226501	0,200735092163086	6	8	0,031830923871694	0	10779	16909
1	39	18,596200466156	0,41515588760376	1,30237167358398	0,200772762298584	11	10	0,031949145048358	0	10474	16605
AVG			0,181217761933856								
											
10	453	12,2657885551453	0,290100659229371	0,370891513824463	0,201144862174988	47	15	0,031817799714189	0	42520	65205
10	458	14,2766664028168	0,238640886727379	0,568002181053162	0,201536846160889	42	64	0,031857077012488	0	46643	72161
10	463	12,2747247219086	0,270786610329383	0,616181592941284	0,201227450370789	37	69	0,031896451401906	0	47360	73280
10	458	15,5474526882172	0,295611312816237	0,447183194160461	0,201266884803772	42	33	0,031935923242894	0	44264	67553
10	454	14,2770054340363	0,324815927097976	0,567920451164246	0,201153182983398	46	56	0,03197549289769	0	45746	70998
10	452	15,7893805503845	0,223906573468605	0,447265405654907	0,2010981798172	48	40	0,032015031779408	0	44426	68738
10	448	12,2748062610626	0,276121362511601	0,580518441200256	0,202863574028015	52	56	0,032094274027807	0	45322	70987
10	456	14,5365266799927	0,15158746064755	0,491624460220337	0,202595281600952	44	66	0,03213397748176	0	46688	72205
10	461	15,5584554672241	0,337700439378651	0,608370771408081	0,20183675289154	39	54	0,032173909523658	0	46097	71009
10	462	12,5247774124146	0,092787325124204	0,407002129554749	0,202525687217712	38	43	0,032054539295396	0	45410	69923
AVG			0,250205855733096								
											
100	4558	15,8148045539856	0,392977020833617	1,00703851222992	0,148416755199432	442	873	0,032160501070199	0	412607	652871
100	4576	14,5534405708313	0,242350232038465	0,620811367034912	0,156541714668274	424	398	0,032120602284027	0	380238	592476
100	4382	14,0549256801605	0,263594302125632	0,552248983383179	0,167259130477905	618	160	0,032081061336845	0	350594	547005
100	4462	15,3300778865814	0,361866747622317	1,34901290416718	0,153664703369141	538	1336	0,032041230131699	0	440498	687141
100	4535	14,5632309913635	0,272862407206963	0,668940191268921	0,189301500320435	465	418	0,032001884240026	0	380911	592734
100	4511	12,2869365215302	0,117671640662919	0,515843214988708	0,235372936725616	489	480	0,031962249280214	0	382018	597190
100	4548	16,0546002388001	0,243255510860718	0,841800012588501	0,190239565372467	452	812	0,031922712376304	0	407634	637428
100	4491	14,5713050365448	0,32620086019062	0,793883466720581	0,27504786491394	509	571	0,031883273164865	0	387748	607462
100	4547	13,546053647995	0,149084159193758	0,519795756340027	0,140897464752197	453	425	0,031843931284257	0	380827	592678
100	4534	17,5739500522614	0,231872713981245	0,680782423019409	0,152076807022095	466	494	0,031804686374625	0	383695	602145
AVG			0,260173559471625								
